Date,Open,High,Low,Close,Volume,status
2025-08-19 05:23:30+05:30,1.166895,1.1669,1.166875,1.166885,-1.0,null
2025-08-19 05:24:00+05:30,1.166885,1.166885,1.166865,1.166885,-1.0,null
2025-08-19 05:24:30+05:30,1.166885,1.166885,1.166775,1.16679,-1.0,null
2025-08-19 05:25:00+05:30,1.16679,1.166865,1.16677,1.16679,-1.0,null
2025-08-19 05:25:30+05:30,1.16679,1.166795,1.166755,1.166765,-1.0,null
2025-08-19 05:26:00+05:30,1.166765,1.166785,1.16676,1.16677,-1.0,null
2025-08-19 05:26:30+05:30,1.16677,1.16682,1.166735,1.16681,-1.0,null
2025-08-19 05:27:00+05:30,1.16681,1.166815,1.166775,1.166775,-1.0,null
2025-08-19 05:27:30+05:30,1.166775,1.166785,1.166745,1.16678,-1.0,null
2025-08-19 05:28:00+05:30,1.16678,1.16682,1.166775,1.16679,-1.0,null
2025-08-19 05:28:30+05:30,1.16679,1.16682,1.166785,1.16681,-1.0,null
2025-08-19 05:29:00+05:30,1.16681,1.166815,1.166755,1.16677,-1.0,null
2025-08-19 05:29:30+05:30,1.16677,1.166815,1.16674,1.166795,-1.0,null
2025-08-19 05:30:00+05:30,1.166795,1.16686,1.16674,1.166795,-1.0,null
2025-08-19 05:30:30+05:30,1.166795,1.166815,1.16673,1.16678,-1.0,null
2025-08-19 05:31:00+05:30,1.16678,1.166795,1.16673,1.16674,-1.0,null
2025-08-19 05:31:30+05:30,1.16674,1.16676,1.16652,1.166625,-1.0,null
2025-08-19 05:32:00+05:30,1.166625,1.16667,1.16659,1.166665,-1.0,null
2025-08-19 05:32:30+05:30,1.166665,1.16668,1.166655,1.166675,-1.0,null
2025-08-19 05:33:00+05:30,1.166675,1.166695,1.16658,1.16666,-1.0,null
2025-08-19 05:33:30+05:30,1.16666,1.166665,1.166575,1.166575,-1.0,null
2025-08-19 05:34:00+05:30,1.166575,1.166585,1.16648,1.166505,-1.0,null
2025-08-19 05:34:30+05:30,1.166505,1.16651,1.16648,1.16648,-1.0,null
2025-08-19 05:35:00+05:30,1.16648,1.16648,1.166395,1.166435,-1.0,null
2025-08-19 05:35:30+05:30,1.166435,1.166595,1.166395,1.166395,-1.0,null
2025-08-19 05:36:00+05:30,1.166395,1.166435,1.166395,1.166425,-1.0,null
2025-08-19 05:36:30+05:30,1.166425,1.166515,1.166425,1.166465,-1.0,null
2025-08-19 05:37:00+05:30,1.166465,1.166595,1.166425,1.166575,-1.0,null
2025-08-19 05:37:30+05:30,1.166575,1.16659,1.16656,1.16657,-1.0,null
2025-08-19 05:38:00+05:30,1.16657,1.16659,1.166535,1.166535,-1.0,null
2025-08-19 05:38:30+05:30,1.166535,1.166545,1.166525,1.166535,-1.0,null
2025-08-19 05:39:00+05:30,1.166535,1.166595,1.16652,1.16659,-1.0,null
2025-08-19 05:39:30+05:30,1.16659,1.166645,1.16659,1.166645,-1.0,null
2025-08-19 05:40:00+05:30,1.166645,1.1667,1.166645,1.166695,-1.0,null
2025-08-19 05:40:30+05:30,1.166695,1.166775,1.16669,1.16672,-1.0,null
2025-08-19 05:41:00+05:30,1.16672,1.166795,1.16672,1.166785,-1.0,null
2025-08-19 05:41:30+05:30,1.166785,1.16688,1.166785,1.16687,-1.0,null
2025-08-19 05:42:00+05:30,1.16687,1.16699,1.16687,1.16695,-1.0,null
2025-08-19 05:42:30+05:30,1.16695,1.16695,1.166875,1.166885,-1.0,null
2025-08-19 05:43:00+05:30,1.166885,1.16694,1.16687,1.16689,-1.0,null
2025-08-19 05:43:30+05:30,1.16689,1.1669,1.166865,1.16687,-1.0,null
2025-08-19 05:44:00+05:30,1.16687,1.16688,1.166835,1.16688,-1.0,null
2025-08-19 05:44:30+05:30,1.16688,1.1669,1.16677,1.166875,-1.0,null
2025-08-19 05:45:00+05:30,1.166875,1.166985,1.16687,1.16697,-1.0,null
2025-08-19 05:45:30+05:30,1.16697,1.16703,1.16696,1.167,-1.0,null
2025-08-19 05:46:00+05:30,1.167,1.167,1.166925,1.166985,-1.0,null
2025-08-19 05:46:30+05:30,1.166985,1.16699,1.166875,1.16689,-1.0,null
2025-08-19 05:47:00+05:30,1.16689,1.166895,1.166825,1.166825,-1.0,null
2025-08-19 05:47:30+05:30,1.166825,1.166825,1.16676,1.166765,-1.0,null
2025-08-19 05:48:00+05:30,1.166765,1.166815,1.16663,1.166695,-1.0,null
2025-08-19 05:48:30+05:30,1.166695,1.166695,1.16666,1.16667,-1.0,null
2025-08-19 05:49:00+05:30,1.16667,1.16674,1.166665,1.166725,-1.0,null
2025-08-19 05:49:30+05:30,1.166725,1.166745,1.166725,1.166725,-1.0,null
2025-08-19 05:50:00+05:30,1.166725,1.16674,1.166665,1.16673,-1.0,null
2025-08-19 05:50:30+05:30,1.16673,1.166735,1.166715,1.16673,-1.0,null
2025-08-19 05:51:00+05:30,1.16673,1.166735,1.166595,1.1666,-1.0,null
2025-08-19 05:51:30+05:30,1.1666,1.16664,1.166595,1.16664,-1.0,null
2025-08-19 05:52:00+05:30,1.16664,1.16668,1.16653,1.16653,-1.0,null
2025-08-19 05:52:30+05:30,1.16653,1.166625,1.16653,1.166615,-1.0,null
2025-08-19 05:53:00+05:30,1.166615,1.166625,1.166615,1.166625,-1.0,null
2025-08-19 05:53:30+05:30,1.166625,1.166635,1.16658,1.166615,-1.0,null
2025-08-19 05:54:00+05:30,1.166615,1.166615,1.16661,1.16661,-1.0,null
2025-08-19 05:54:30+05:30,1.16661,1.166625,1.166485,1.16656,-1.0,null
2025-08-19 05:55:00+05:30,1.16656,1.166565,1.166505,1.166505,-1.0,null
2025-08-19 05:55:30+05:30,1.166505,1.16652,1.166505,1.166515,-1.0,null
2025-08-19 05:56:00+05:30,1.166515,1.16657,1.16648,1.166505,-1.0,null
2025-08-19 05:56:30+05:30,1.166505,1.16658,1.166505,1.166555,-1.0,null
2025-08-19 05:57:00+05:30,1.166555,1.166565,1.16654,1.166555,-1.0,null
2025-08-19 05:57:30+05:30,1.166555,1.16669,1.166555,1.166655,-1.0,null
2025-08-19 05:58:00+05:30,1.166655,1.16668,1.16663,1.166645,-1.0,null
2025-08-19 05:58:30+05:30,1.166645,1.16671,1.16662,1.16666,-1.0,null
2025-08-19 05:59:00+05:30,1.16666,1.166705,1.16661,1.16667,-1.0,null
2025-08-19 05:59:30+05:30,1.166675,1.16671,1.166605,1.16661,-1.0,null
2025-08-19 06:00:00+05:30,1.16661,1.16664,1.16653,1.166625,-1.0,null
2025-08-19 06:00:30+05:30,1.166625,1.166635,1.16655,1.16657,-1.0,null
2025-08-19 06:01:00+05:30,1.16657,1.166575,1.166495,1.166525,-1.0,null
2025-08-19 06:01:30+05:30,1.166525,1.16653,1.16648,1.16652,-1.0,null
2025-08-19 06:02:00+05:30,1.16652,1.166585,1.16649,1.166535,-1.0,null
2025-08-19 06:02:30+05:30,1.166535,1.166575,1.16653,1.16653,-1.0,null
2025-08-19 06:03:00+05:30,1.16653,1.16657,1.16651,1.16656,-1.0,null
2025-08-19 06:03:30+05:30,1.16656,1.166645,1.16656,1.16663,-1.0,null
2025-08-19 06:04:00+05:30,1.16663,1.166635,1.16654,1.16656,-1.0,null
2025-08-19 06:04:30+05:30,1.16656,1.166625,1.166545,1.166595,-1.0,null
2025-08-19 06:05:00+05:30,1.166595,1.166595,1.16654,1.16654,-1.0,null
2025-08-19 06:05:30+05:30,1.16654,1.166545,1.16648,1.166485,-1.0,null
2025-08-19 06:06:00+05:30,1.166485,1.166555,1.166485,1.166545,-1.0,null
2025-08-19 06:06:30+05:30,1.166545,1.166575,1.166535,1.166575,-1.0,null
2025-08-19 06:07:00+05:30,1.166575,1.166575,1.16648,1.166485,-1.0,null
2025-08-19 06:07:30+05:30,1.166485,1.166495,1.16642,1.16647,-1.0,null
2025-08-19 06:08:00+05:30,1.16647,1.166485,1.166445,1.16647,-1.0,null
2025-08-19 06:08:30+05:30,1.16647,1.166475,1.166375,1.166375,-1.0,null
2025-08-19 06:09:00+05:30,1.166375,1.16638,1.166295,1.166295,-1.0,null
2025-08-19 06:09:30+05:30,1.166295,1.16633,1.166295,1.166295,-1.0,null
2025-08-19 06:10:00+05:30,1.166295,1.16637,1.166295,1.166325,-1.0,null
2025-08-19 06:10:30+05:30,1.166325,1.166325,1.16628,1.166305,-1.0,null
2025-08-19 06:11:00+05:30,1.166305,1.166325,1.16626,1.16626,-1.0,null
2025-08-19 06:11:30+05:30,1.16626,1.166275,1.166245,1.166245,-1.0,null
2025-08-19 06:12:00+05:30,1.166245,1.166245,1.166185,1.166185,-1.0,null
2025-08-19 06:12:30+05:30,1.166185,1.166185,1.16614,1.16617,-1.0,null
2025-08-19 06:13:00+05:30,1.16617,1.16617,1.16612,1.16613,-1.0,null
2025-08-19 06:13:30+05:30,1.16613,1.16613,1.166125,1.16613,-1.0,null
2025-08-19 06:14:00+05:30,1.16613,1.166135,1.166085,1.16612,-1.0,null
2025-08-19 06:14:30+05:30,1.16612,1.16616,1.166115,1.166155,-1.0,null
2025-08-19 06:15:00+05:30,1.166155,1.166275,1.166135,1.166245,-1.0,null
2025-08-19 06:15:30+05:30,1.166245,1.16625,1.166185,1.16625,-1.0,null
2025-08-19 06:16:00+05:30,1.16625,1.16627,1.16618,1.16618,-1.0,null
2025-08-19 06:16:30+05:30,1.16618,1.166195,1.166135,1.16615,-1.0,null
2025-08-19 06:17:00+05:30,1.16615,1.166165,1.166115,1.166115,-1.0,null
2025-08-19 06:17:30+05:30,1.166115,1.16612,1.16608,1.1661,-1.0,null
2025-08-19 06:18:00+05:30,1.1661,1.166195,1.1661,1.1661,-1.0,null
2025-08-19 06:18:30+05:30,1.1661,1.16613,1.166085,1.166085,-1.0,null
2025-08-19 06:19:00+05:30,1.166085,1.166095,1.166085,1.166085,-1.0,null
2025-08-19 06:19:30+05:30,1.166085,1.166085,1.166075,1.166075,-1.0,null
2025-08-19 06:20:00+05:30,1.166075,1.166095,1.166075,1.166085,-1.0,null
2025-08-19 06:20:30+05:30,1.166085,1.166085,1.165935,1.16594,-1.0,null
2025-08-19 06:21:00+05:30,1.16594,1.16598,1.165865,1.16588,-1.0,null
2025-08-19 06:21:30+05:30,1.16588,1.16588,1.165815,1.165815,-1.0,null
2025-08-19 06:22:00+05:30,1.165815,1.16583,1.165745,1.16577,-1.0,null
2025-08-19 06:22:30+05:30,1.16577,1.16586,1.16576,1.165845,-1.0,null
2025-08-19 06:23:00+05:30,1.165845,1.165935,1.16582,1.16586,-1.0,null
2025-08-19 06:23:30+05:30,1.16586,1.165865,1.165815,1.165825,-1.0,null
2025-08-19 06:24:00+05:30,1.165825,1.165825,1.165725,1.16577,-1.0,null
2025-08-19 06:24:30+05:30,1.16577,1.16577,1.16559,1.165595,-1.0,null
2025-08-19 06:25:00+05:30,1.165595,1.165745,1.16558,1.165705,-1.0,null
2025-08-19 06:25:30+05:30,1.165705,1.16573,1.16565,1.16568,-1.0,null
2025-08-19 06:26:00+05:30,1.16568,1.165725,1.165645,1.165665,-1.0,null
2025-08-19 06:26:30+05:30,1.165665,1.16568,1.165625,1.165655,-1.0,null
2025-08-19 06:27:00+05:30,1.165655,1.16574,1.165635,1.165695,-1.0,null
2025-08-19 06:27:30+05:30,1.165695,1.16577,1.16568,1.16572,-1.0,null
2025-08-19 06:28:00+05:30,1.16572,1.1658,1.16572,1.165785,-1.0,null
2025-08-19 06:28:30+05:30,1.165785,1.165835,1.165785,1.165805,-1.0,null
2025-08-19 06:29:00+05:30,1.165805,1.165895,1.16577,1.16582,-1.0,null
2025-08-19 06:29:30+05:30,1.16582,1.16586,1.16581,1.16586,-1.0,null
2025-08-19 06:30:00+05:30,1.16586,1.16588,1.165825,1.165835,-1.0,null
2025-08-19 06:30:30+05:30,1.165835,1.166,1.16583,1.165925,-1.0,null
2025-08-19 06:31:00+05:30,1.165925,1.16606,1.165915,1.166045,-1.0,null
2025-08-19 06:31:30+05:30,1.166045,1.16615,1.166045,1.166145,-1.0,null
2025-08-19 06:32:00+05:30,1.166145,1.166205,1.16605,1.16612,-1.0,null
2025-08-19 06:32:30+05:30,1.16612,1.166135,1.166095,1.166095,-1.0,null
2025-08-19 06:33:00+05:30,1.166095,1.166115,1.16601,1.166065,-1.0,null
2025-08-19 06:33:30+05:30,1.166065,1.166115,1.166065,1.166115,-1.0,null
2025-08-19 06:34:00+05:30,1.166115,1.166125,1.16608,1.16612,-1.0,null
2025-08-19 06:34:30+05:30,1.16612,1.166195,1.166115,1.166165,-1.0,null
2025-08-19 06:35:00+05:30,1.166165,1.166175,1.166035,1.166035,-1.0,null
2025-08-19 06:35:30+05:30,1.166035,1.16612,1.166035,1.16611,-1.0,null
2025-08-19 06:36:00+05:30,1.16611,1.16623,1.16611,1.16617,-1.0,null
2025-08-19 06:36:30+05:30,1.16617,1.166225,1.16617,1.16622,-1.0,null
2025-08-19 06:37:00+05:30,1.16622,1.166225,1.16617,1.16617,-1.0,null
2025-08-19 06:37:30+05:30,1.16617,1.16617,1.166065,1.16611,-1.0,null
2025-08-19 06:38:00+05:30,1.16611,1.166135,1.166085,1.166085,-1.0,null
2025-08-19 06:38:30+05:30,1.166085,1.16609,1.165935,1.165995,-1.0,null
2025-08-19 06:39:00+05:30,1.165995,1.16601,1.16597,1.165975,-1.0,null
2025-08-19 06:39:30+05:30,1.165975,1.166045,1.16595,1.166045,-1.0,null
2025-08-19 06:40:00+05:30,1.166045,1.16613,1.16604,1.16613,-1.0,null
2025-08-19 06:40:30+05:30,1.16613,1.16613,1.16594,1.165945,-1.0,null
2025-08-19 06:41:00+05:30,1.165945,1.16604,1.165945,1.16602,-1.0,null
2025-08-19 06:41:30+05:30,1.16602,1.166035,1.16599,1.166025,-1.0,null
2025-08-19 06:42:00+05:30,1.166025,1.16613,1.166025,1.16606,-1.0,null
2025-08-19 06:42:30+05:30,1.166055,1.16607,1.16603,1.16604,-1.0,null
2025-08-19 06:43:00+05:30,1.16604,1.166095,1.166035,1.166075,-1.0,null
2025-08-19 06:43:30+05:30,1.166075,1.166105,1.16595,1.16595,-1.0,null
2025-08-19 06:44:00+05:30,1.16595,1.16595,1.165775,1.165775,-1.0,null
2025-08-19 06:44:30+05:30,1.165775,1.16578,1.165745,1.165755,-1.0,null
2025-08-19 06:45:00+05:30,1.165755,1.165815,1.165725,1.16577,-1.0,null
2025-08-19 06:45:30+05:30,1.16577,1.165825,1.16577,1.165805,-1.0,null
2025-08-19 06:46:00+05:30,1.165805,1.16582,1.16577,1.165775,-1.0,null
2025-08-19 06:46:30+05:30,1.165775,1.165835,1.165765,1.165835,-1.0,null
2025-08-19 06:47:00+05:30,1.165835,1.165845,1.165755,1.16577,-1.0,null
2025-08-19 06:47:30+05:30,1.16577,1.16577,1.165675,1.16568,-1.0,null
2025-08-19 06:48:00+05:30,1.16568,1.165735,1.165635,1.16569,-1.0,null
2025-08-19 06:48:30+05:30,1.16569,1.16573,1.16566,1.165665,-1.0,null
2025-08-19 06:49:00+05:30,1.165665,1.165685,1.165645,1.165675,-1.0,null
2025-08-19 06:49:30+05:30,1.165675,1.165675,1.165615,1.16563,-1.0,null
2025-08-19 06:50:00+05:30,1.16563,1.165695,1.165605,1.16568,-1.0,null
2025-08-19 06:50:30+05:30,1.16568,1.16569,1.165635,1.165665,-1.0,null
2025-08-19 06:51:00+05:30,1.165665,1.16567,1.165585,1.16565,-1.0,null
2025-08-19 06:51:30+05:30,1.16565,1.16568,1.165595,1.165635,-1.0,null
2025-08-19 06:52:00+05:30,1.165635,1.165645,1.1656,1.16563,-1.0,null
2025-08-19 06:52:30+05:30,1.16563,1.165695,1.165615,1.16569,-1.0,null
2025-08-19 06:53:00+05:30,1.16569,1.16569,1.16569,1.16569,-1.0,null
2025-08-19 06:53:30+05:30,1.16569,1.16571,1.165505,1.16552,-1.0,null
2025-08-19 06:54:00+05:30,1.16552,1.165555,1.16512,1.165135,-1.0,null
2025-08-19 06:54:30+05:30,1.165135,1.16525,1.16512,1.165235,-1.0,null
2025-08-19 06:55:00+05:30,1.165235,1.16528,1.165235,1.165245,-1.0,null
2025-08-19 06:55:30+05:30,1.165245,1.165325,1.16519,1.16521,-1.0,null
2025-08-19 06:56:00+05:30,1.16521,1.165275,1.16521,1.165275,-1.0,null
2025-08-19 06:56:30+05:30,1.165275,1.165295,1.165245,1.165245,-1.0,null
2025-08-19 06:57:00+05:30,1.165245,1.165245,1.165205,1.165225,-1.0,null
2025-08-19 06:57:30+05:30,1.165225,1.165245,1.16518,1.165215,-1.0,null
2025-08-19 06:58:00+05:30,1.165215,1.165215,1.16513,1.16513,-1.0,null
2025-08-19 06:58:30+05:30,1.16513,1.165145,1.16507,1.165085,-1.0,null
2025-08-19 06:59:00+05:30,1.165085,1.165095,1.16491,1.16492,-1.0,null
2025-08-19 06:59:30+05:30,1.16492,1.16492,1.16429,1.164335,-1.0,null
2025-08-19 07:00:00+05:30,1.164335,1.164485,1.164195,1.164455,-1.0,null
2025-08-19 07:00:30+05:30,1.164455,1.164555,1.16439,1.164545,-1.0,null
2025-08-19 07:01:00+05:30,1.164545,1.16457,1.164245,1.164265,-1.0,null
2025-08-19 07:01:30+05:30,1.164265,1.16428,1.16391,1.163935,-1.0,null
2025-08-19 07:02:00+05:30,1.163935,1.164225,1.163925,1.164135,-1.0,null
2025-08-19 07:02:30+05:30,1.164135,1.16421,1.164085,1.164195,-1.0,null
2025-08-19 07:03:00+05:30,1.164195,1.164385,1.164195,1.16426,-1.0,null
2025-08-19 07:03:30+05:30,1.16426,1.164355,1.164205,1.164325,-1.0,null
2025-08-19 07:04:00+05:30,1.164325,1.16434,1.16428,1.164315,-1.0,null
2025-08-19 07:04:30+05:30,1.164315,1.164415,1.16426,1.164275,-1.0,null
2025-08-19 07:05:00+05:30,1.164275,1.16454,1.164275,1.16453,-1.0,null
2025-08-19 07:05:30+05:30,1.16453,1.16458,1.16442,1.164425,-1.0,null
2025-08-19 07:06:00+05:30,1.164425,1.164495,1.16439,1.16447,-1.0,null
2025-08-19 07:06:30+05:30,1.16447,1.164595,1.16447,1.164575,-1.0,null
2025-08-19 07:07:00+05:30,1.164575,1.164725,1.164565,1.164715,-1.0,null
2025-08-19 07:07:30+05:30,1.164715,1.164725,1.164455,1.16446,-1.0,null
2025-08-19 07:08:00+05:30,1.16446,1.16446,1.164335,1.164355,-1.0,null
2025-08-19 07:08:30+05:30,1.164355,1.16464,1.164355,1.16463,-1.0,null
2025-08-19 07:09:00+05:30,1.16463,1.16465,1.16454,1.164545,-1.0,null
2025-08-19 07:09:30+05:30,1.164545,1.16468,1.164525,1.16467,-1.0,null
2025-08-19 07:10:00+05:30,1.16467,1.164725,1.164635,1.164635,-1.0,null
2025-08-19 07:10:30+05:30,1.164635,1.164715,1.164635,1.164645,-1.0,null
2025-08-19 07:11:00+05:30,1.164645,1.16472,1.1646,1.164645,-1.0,null
2025-08-19 07:11:30+05:30,1.164645,1.164685,1.16464,1.16465,-1.0,null
2025-08-19 07:12:00+05:30,1.16465,1.16485,1.164625,1.164835,-1.0,null
2025-08-19 07:12:30+05:30,1.164835,1.164895,1.164835,1.164885,-1.0,null
2025-08-19 07:13:00+05:30,1.164885,1.164885,1.16473,1.164795,-1.0,null
2025-08-19 07:13:30+05:30,1.164795,1.16484,1.164795,1.1648,-1.0,null
2025-08-19 07:14:00+05:30,1.1648,1.164865,1.1648,1.164815,-1.0,null
2025-08-19 07:14:30+05:30,1.164815,1.164945,1.164785,1.164935,-1.0,null
2025-08-19 07:15:00+05:30,1.164935,1.1652,1.16493,1.165105,-1.0,null
2025-08-19 07:15:30+05:30,1.165105,1.16512,1.164985,1.165035,-1.0,null
2025-08-19 07:16:00+05:30,1.165035,1.16507,1.165035,1.16507,-1.0,null
2025-08-19 07:16:30+05:30,1.16507,1.165285,1.16507,1.16526,-1.0,null
2025-08-19 07:17:00+05:30,1.16526,1.1653,1.16519,1.16524,-1.0,null
2025-08-19 07:17:30+05:30,1.16524,1.165275,1.16523,1.165255,-1.0,null
2025-08-19 07:18:00+05:30,1.165255,1.165255,1.16501,1.165015,-1.0,null
2025-08-19 07:18:30+05:30,1.165015,1.16519,1.165,1.165155,-1.0,null
2025-08-19 07:19:00+05:30,1.165155,1.16521,1.16512,1.165205,-1.0,null
2025-08-19 07:19:30+05:30,1.165205,1.16523,1.165165,1.165225,-1.0,null
2025-08-19 07:20:00+05:30,1.165225,1.165315,1.16522,1.16527,-1.0,null
2025-08-19 07:20:30+05:30,1.16527,1.165275,1.16524,1.16524,-1.0,null
2025-08-19 07:21:00+05:30,1.16524,1.16524,1.165145,1.16519,-1.0,null
2025-08-19 07:21:30+05:30,1.16519,1.16519,1.16506,1.165165,-1.0,null
2025-08-19 07:22:00+05:30,1.165165,1.165275,1.165045,1.16505,-1.0,null
2025-08-19 07:22:30+05:30,1.16505,1.16507,1.16503,1.16505,-1.0,null
2025-08-19 07:23:00+05:30,1.16505,1.16515,1.16503,1.165075,-1.0,null
2025-08-19 07:23:30+05:30,1.165075,1.16523,1.165055,1.165225,-1.0,null
2025-08-19 07:24:00+05:30,1.165225,1.16524,1.16509,1.165145,-1.0,null
2025-08-19 07:24:30+05:30,1.165145,1.16517,1.16513,1.165145,-1.0,null
2025-08-19 07:25:00+05:30,1.165145,1.165185,1.16514,1.16517,-1.0,null
2025-08-19 07:25:30+05:30,1.16517,1.165195,1.164965,1.165065,-1.0,null
2025-08-19 07:26:00+05:30,1.165065,1.165065,1.16497,1.165025,-1.0,null
2025-08-19 07:26:30+05:30,1.165025,1.165095,1.1649,1.164975,-1.0,null
2025-08-19 07:27:00+05:30,1.164975,1.16508,1.16496,1.165075,-1.0,null
2025-08-19 07:27:30+05:30,1.165075,1.16515,1.165025,1.165145,-1.0,null
2025-08-19 07:28:00+05:30,1.165145,1.165175,1.16512,1.16514,-1.0,null
2025-08-19 07:28:30+05:30,1.16514,1.16516,1.164995,1.165005,-1.0,null
2025-08-19 07:29:00+05:30,1.165005,1.165045,1.16498,1.165,-1.0,null
2025-08-19 07:29:30+05:30,1.165,1.165165,1.16493,1.164935,-1.0,null
2025-08-19 07:30:00+05:30,1.164935,1.164935,1.164785,1.164795,-1.0,null
2025-08-19 07:30:30+05:30,1.164795,1.164815,1.164715,1.164745,-1.0,null
2025-08-19 07:31:00+05:30,1.164745,1.164815,1.164715,1.164795,-1.0,null
2025-08-19 07:31:30+05:30,1.164795,1.16491,1.16479,1.1649,-1.0,null
2025-08-19 07:32:00+05:30,1.1649,1.165065,1.16489,1.16494,-1.0,null
2025-08-19 07:32:30+05:30,1.16494,1.164975,1.16491,1.164955,-1.0,null
2025-08-19 07:33:00+05:30,1.164955,1.164975,1.16494,1.16497,-1.0,null
2025-08-19 07:33:30+05:30,1.16497,1.16497,1.16485,1.16486,-1.0,null
2025-08-19 07:34:00+05:30,1.16486,1.16487,1.16473,1.16481,-1.0,null
2025-08-19 07:34:30+05:30,1.16481,1.164895,1.16481,1.164835,-1.0,null
2025-08-19 07:35:00+05:30,1.164835,1.164955,1.164835,1.164885,-1.0,null
2025-08-19 07:35:30+05:30,1.164885,1.1649,1.164865,1.164885,-1.0,null
2025-08-19 07:36:00+05:30,1.164885,1.164955,1.164885,1.164885,-1.0,null
2025-08-19 07:36:30+05:30,1.164885,1.164885,1.164765,1.164785,-1.0,null
2025-08-19 07:37:00+05:30,1.164785,1.16497,1.164785,1.16497,-1.0,null
2025-08-19 07:37:30+05:30,1.16497,1.165075,1.16497,1.16507,-1.0,null
2025-08-19 07:38:00+05:30,1.16507,1.165125,1.165055,1.165065,-1.0,null
2025-08-19 07:38:30+05:30,1.165065,1.165115,1.16505,1.165085,-1.0,null
2025-08-19 07:39:00+05:30,1.165085,1.16515,1.165065,1.165115,-1.0,null
2025-08-19 07:39:30+05:30,1.165115,1.16514,1.165105,1.16513,-1.0,null
2025-08-19 07:40:00+05:30,1.16513,1.16514,1.165025,1.165045,-1.0,null
2025-08-19 07:40:30+05:30,1.165045,1.16514,1.16504,1.16513,-1.0,null
2025-08-19 07:41:00+05:30,1.16513,1.16532,1.165115,1.16531,-1.0,null
2025-08-19 07:41:30+05:30,1.16531,1.16534,1.165255,1.165325,-1.0,null
2025-08-19 07:42:00+05:30,1.165325,1.16541,1.165305,1.1654,-1.0,null
2025-08-19 07:42:30+05:30,1.1654,1.16548,1.165395,1.16547,-1.0,null
2025-08-19 07:43:00+05:30,1.16547,1.1655,1.165385,1.165475,-1.0,null
2025-08-19 07:43:30+05:30,1.165475,1.165525,1.165475,1.16548,-1.0,null
2025-08-19 07:44:00+05:30,1.16548,1.165495,1.165375,1.165425,-1.0,null
2025-08-19 07:44:30+05:30,1.165425,1.16554,1.165415,1.16554,-1.0,null
2025-08-19 07:45:00+05:30,1.16554,1.16554,1.165475,1.165505,-1.0,null
2025-08-19 07:45:30+05:30,1.165505,1.165595,1.16549,1.16559,-1.0,null
2025-08-19 07:46:00+05:30,1.16559,1.165605,1.165575,1.165575,-1.0,null
2025-08-19 07:46:30+05:30,1.165575,1.16558,1.16542,1.165455,-1.0,null
2025-08-19 07:47:00+05:30,1.165455,1.1655,1.165295,1.16532,-1.0,null
2025-08-19 07:47:30+05:30,1.16532,1.16535,1.165275,1.16533,-1.0,null
2025-08-19 07:48:00+05:30,1.16533,1.16533,1.16523,1.165245,-1.0,null
2025-08-19 07:48:30+05:30,1.165245,1.165265,1.165245,1.165255,-1.0,null
2025-08-19 07:49:00+05:30,1.165255,1.1653,1.16525,1.16529,-1.0,null
2025-08-19 07:49:30+05:30,1.16529,1.165295,1.165285,1.16529,-1.0,null
2025-08-19 07:50:00+05:30,1.16529,1.16529,1.16524,1.16528,-1.0,null
2025-08-19 07:50:30+05:30,1.16528,1.165455,1.165225,1.16542,-1.0,null
2025-08-19 07:51:00+05:30,1.16542,1.165425,1.16539,1.165395,-1.0,null
2025-08-19 07:51:30+05:30,1.165395,1.165415,1.165385,1.165385,-1.0,null
2025-08-19 07:52:00+05:30,1.165385,1.16541,1.16538,1.16541,-1.0,null
2025-08-19 07:52:30+05:30,1.16541,1.16541,1.165285,1.165295,-1.0,null
2025-08-19 07:53:00+05:30,1.165295,1.165335,1.16528,1.16529,-1.0,null
2025-08-19 07:53:30+05:30,1.16529,1.165415,1.165245,1.16541,-1.0,null
2025-08-19 07:54:00+05:30,1.16541,1.16541,1.165275,1.165335,-1.0,null
2025-08-19 07:54:30+05:30,1.165335,1.165485,1.165325,1.165465,-1.0,null
2025-08-19 07:55:00+05:30,1.165465,1.165475,1.16543,1.165435,-1.0,null
2025-08-19 07:55:30+05:30,1.165435,1.165465,1.16541,1.16541,-1.0,null
2025-08-19 07:56:00+05:30,1.16541,1.165415,1.165395,1.165415,-1.0,null
2025-08-19 07:56:30+05:30,1.165415,1.165415,1.165335,1.165345,-1.0,null
2025-08-19 07:57:00+05:30,1.165345,1.16535,1.165235,1.16528,-1.0,null
2025-08-19 07:57:30+05:30,1.16528,1.1653,1.16526,1.165295,-1.0,null
2025-08-19 07:58:00+05:30,1.165295,1.16533,1.16526,1.165285,-1.0,null
2025-08-19 07:58:30+05:30,1.165285,1.165305,1.165255,1.165275,-1.0,null
2025-08-19 07:59:00+05:30,1.165275,1.165335,1.16526,1.165265,-1.0,null
2025-08-19 07:59:30+05:30,1.165265,1.16527,1.165225,1.16527,-1.0,null
2025-08-19 08:00:00+05:30,1.16527,1.16527,1.16522,1.165235,-1.0,null
2025-08-19 08:00:30+05:30,1.165235,1.16529,1.165235,1.16529,-1.0,null
2025-08-19 08:01:00+05:30,1.16529,1.16538,1.165285,1.165365,-1.0,null
2025-08-19 08:01:30+05:30,1.165365,1.16543,1.16531,1.165395,-1.0,null
